Participant	Recording	Case	Stimul	Timestamp	Fixation_X	Fixation_Y	File	Right_eye_normalized	Left_eye_normalized
P25	Recording28	case_4	Top center	407920211	950.0	185.0	3821.jpg	3821_right_eye.jpg	3821_left_eye.jpg
P25	Recording28	case_4	Bottom center	409649824	954.0	957.0	3822.jpg	3822_right_eye.jpg	3822_left_eye.jpg
P25	Recording28	case_4	Top right	411296229	1762.0	186.0	3823.jpg	3823_right_eye.jpg	3823_left_eye.jpg
P25	Recording28	case_4	Top left	412872717	157.0	147.0	3824.jpg	3824_right_eye.jpg	3824_left_eye.jpg
P25	Recording28	case_4	Top left	414929063	155.0	123.0	3825.jpg	3825_right_eye.jpg	3825_left_eye.jpg
P25	Recording28	case_4	Bottom right	416808763	1752.0	950.0	3826.jpg	3826_right_eye.jpg	3826_left_eye.jpg
P25	Recording28	case_4	Bottom left	418728463	150.0	938.0	3827.jpg	3827_right_eye.jpg	3827_left_eye.jpg
P25	Recording28	case_4	Middle left	420368203	151.0	550.0	3828.jpg	3828_right_eye.jpg	3828_left_eye.jpg
P25	Recording28	case_4	Top right	422121246	1761.0	186.0	3829.jpg	3829_right_eye.jpg	3829_left_eye.jpg
P25	Recording28	case_4	Middle center	423720968	967.0	481.0	3830.jpg	3830_right_eye.jpg	3830_left_eye.jpg
P25	Recording28	case_4	Top center	425343904	953.0	192.0	3831.jpg	3831_right_eye.jpg	3831_left_eye.jpg
P25	Recording28	case_4	Middle right	427113746	1733.0	569.0	3832.jpg	3832_right_eye.jpg	3832_left_eye.jpg
P25	Recording28	case_4	Bottom center	428976651	956.0	958.0	3833.jpg	3833_right_eye.jpg	3833_left_eye.jpg
P25	Recording28	case_5	Bottom center	463497686	957.0	967.0	3834.jpg	3834_right_eye.jpg	3834_left_eye.jpg
P25	Recording28	case_5	Bottom right	465264046	1746.0	964.0	3835.jpg	3835_right_eye.jpg	3835_left_eye.jpg
P25	Recording28	case_5	Top left	467067091	145.0	128.0	3836.jpg	3836_right_eye.jpg	3836_left_eye.jpg
P25	Recording28	case_5	Middle right	469159972	1739.0	566.0	3837.jpg	3837_right_eye.jpg	3837_left_eye.jpg
P25	Recording28	case_5	Top center	470746363	958.0	146.0	3838.jpg	3838_right_eye.jpg	3838_left_eye.jpg
P25	Recording28	case_5	Top right	472352768	1763.0	178.0	3839.jpg	3839_right_eye.jpg	3839_left_eye.jpg
P25	Recording28	case_5	Middle center	473682657	955.0	483.0	3840.jpg	3840_right_eye.jpg	3840_left_eye.jpg
P25	Recording28	case_5	Bottom left	475378935	149.0	934.0	3841.jpg	3841_right_eye.jpg	3841_left_eye.jpg
P25	Recording28	case_5	Middle left	476865356	153.0	533.0	3842.jpg	3842_right_eye.jpg	3842_left_eye.jpg
P25	Recording28	case_5	Bottom left	478391747	144.0	913.0	3843.jpg	3843_right_eye.jpg	3843_left_eye.jpg
P25	Recording28	case_5	Bottom center	480138153	957.0	952.0	3844.jpg	3844_right_eye.jpg	3844_left_eye.jpg
P25	Recording28	case_5	Middle center	481481362	955.0	450.0	3845.jpg	3845_right_eye.jpg	3845_left_eye.jpg
P25	Recording28	case_5	Top center	482937795	958.0	154.0	3846.jpg	3846_right_eye.jpg	3846_left_eye.jpg
P25	Recording28	case_5	Middle right	484480874	1748.0	565.0	3847.jpg	3847_right_eye.jpg	3847_left_eye.jpg
P25	Recording28	case_5	Top right	485833980	1769.0	177.0	3848.jpg	3848_right_eye.jpg	3848_left_eye.jpg
P25	Recording28	case_5	Top left	487533702	147.0	128.0	3849.jpg	3849_right_eye.jpg	3849_left_eye.jpg
P25	Recording28	case_5	Bottom right	489129988	1739.0	947.0	3850.jpg	3850_right_eye.jpg	3850_left_eye.jpg
P25	Recording28	case_5	Middle left	490839817	159.0	531.0	3851.jpg	3851_right_eye.jpg	3851_left_eye.jpg
P25	Recording28	case_5	Top center	492482785	955.0	159.0	3852.jpg	3852_right_eye.jpg	3852_left_eye.jpg
P25	Recording28	case_5	Bottom center	494176005	955.0	958.0	3853.jpg	3853_right_eye.jpg	3853_left_eye.jpg
P25	Recording28	case_5	Top right	496002183	1760.0	172.0	3854.jpg	3854_right_eye.jpg	3854_left_eye.jpg
P25	Recording28	case_5	Middle left	497538701	158.0	535.0	3855.jpg	3855_right_eye.jpg	3855_left_eye.jpg
P25	Recording28	case_5	Bottom left	498995136	148.0	941.0	3856.jpg	3856_right_eye.jpg	3856_left_eye.jpg
P25	Recording28	case_5	Top left	500674852	146.0	158.0	3857.jpg	3857_right_eye.jpg	3857_left_eye.jpg
P25	Recording28	case_5	Middle right	502327814	1767.0	574.0	3858.jpg	3858_right_eye.jpg	3858_left_eye.jpg
P25	Recording28	case_5	Middle center	504114156	935.0	461.0	3859.jpg	3859_right_eye.jpg	3859_left_eye.jpg
P25	Recording28	case_5	Bottom right	505937336	1745.0	960.0	3860.jpg	3860_right_eye.jpg	3860_left_eye.jpg
P25	Recording28	case_6	Middle left	523344525	166.0	523.0	3861.jpg	3861_right_eye.jpg	3861_left_eye.jpg
P25	Recording28	case_6	Top center	525154232	953.0	161.0	3862.jpg	3862_right_eye.jpg	3862_left_eye.jpg
P25	Recording28	case_6	Bottom center	526810602	959.0	949.0	3863.jpg	3863_right_eye.jpg	3863_left_eye.jpg
P25	Recording28	case_6	Top left	528600214	156.0	170.0	3864.jpg	3864_right_eye.jpg	3864_left_eye.jpg
P25	Recording28	case_6	Bottom right	530586551	1744.0	956.0	3865.jpg	3865_right_eye.jpg	3865_left_eye.jpg
P25	Recording28	case_6	Middle right	532386275	1357.0	510.0	3866.jpg	3866_right_eye.jpg	3866_left_eye.jpg
P25	Recording28	case_6	Bottom left	534082743	158.0	936.0	3867.jpg	3867_right_eye.jpg	3867_left_eye.jpg
P25	Recording28	case_6	Top right	535945671	1759.0	181.0	3868.jpg	3868_right_eye.jpg	3868_left_eye.jpg
P25	Recording28	case_6	Middle center	537368858	958.0	464.0	3869.jpg	3869_right_eye.jpg	3869_left_eye.jpg
P25	Recording28	case_6	Top center	538968594	957.0	181.0	3870.jpg	3870_right_eye.jpg	3870_left_eye.jpg
P25	Recording28	case_6	Top right	541338088	1765.0	171.0	3871.jpg	3871_right_eye.jpg	3871_left_eye.jpg
P25	Recording28	case_6	Bottom right	543281218	1746.0	960.0	3872.jpg	3872_right_eye.jpg	3872_left_eye.jpg
P25	Recording28	case_6	Middle center	545064247	953.0	472.0	3873.jpg	3873_right_eye.jpg	3873_left_eye.jpg
P25	Recording28	case_6	Top left	546570663	149.0	173.0	3874.jpg	3874_right_eye.jpg	3874_left_eye.jpg
P25	Recording28	case_6	Bottom center	547983759	957.0	967.0	3875.jpg	3875_right_eye.jpg	3875_left_eye.jpg
P25	Recording28	case_6	Middle left	549736796	165.0	542.0	3876.jpg	3876_right_eye.jpg	3876_left_eye.jpg
P25	Recording28	case_6	Middle right	551426393	1732.0	562.0	3877.jpg	3877_right_eye.jpg	3877_left_eye.jpg
P25	Recording28	case_6	Bottom left	553226137	160.0	949.0	3878.jpg	3878_right_eye.jpg	3878_left_eye.jpg
P25	Recording28	case_6	Middle left	554929315	159.0	537.0	3879.jpg	3879_right_eye.jpg	3879_left_eye.jpg
P25	Recording28	case_6	Bottom right	556775642	1731.0	958.0	3880.jpg	3880_right_eye.jpg	3880_left_eye.jpg
P25	Recording28	case_6	Top left	558378572	157.0	166.0	3881.jpg	3881_right_eye.jpg	3881_left_eye.jpg
P25	Recording28	case_6	Middle center	560178408	955.0	490.0	3882.jpg	3882_right_eye.jpg	3882_left_eye.jpg
P25	Recording28	case_6	Top center	561658171	954.0	201.0	3883.jpg	3883_right_eye.jpg	3883_left_eye.jpg
P25	Recording28	case_6	Top right	563434414	1760.0	191.0	3884.jpg	3884_right_eye.jpg	3884_left_eye.jpg
P25	Recording28	case_6	Middle right	565144277	1740.0	568.0	3885.jpg	3885_right_eye.jpg	3885_left_eye.jpg
P25	Recording28	case_6	Bottom left	566943984	160.0	941.0	3886.jpg	3886_right_eye.jpg	3886_left_eye.jpg
P25	Recording28	case_6	Bottom center	568473649	950.0	958.0	3887.jpg	3887_right_eye.jpg	3887_left_eye.jpg
P26	Recording29	case_1	Middle left	97076494	160.0	551.0	3888.jpg	3888_right_eye.jpg	3888_left_eye.jpg
P26	Recording29	case_1	Bottom right	99362910	1759.0	925.0	3889.jpg	3889_right_eye.jpg	3889_left_eye.jpg
P26	Recording29	case_1	Top left	101379254	152.0	83.0	3890.jpg	3890_right_eye.jpg	3890_left_eye.jpg
P26	Recording29	case_1	Bottom center	103138964	954.0	944.0	3891.jpg	3891_right_eye.jpg	3891_left_eye.jpg
P26	Recording29	case_1	Top right	104818699	1778.0	96.0	3892.jpg	3892_right_eye.jpg	3892_left_eye.jpg
P26	Recording29	case_1	Middle center	106755057	968.0	555.0	3893.jpg	3893_right_eye.jpg	3893_left_eye.jpg
P26	Recording29	case_1	Top center	108674753	963.0	63.0	3894.jpg	3894_right_eye.jpg	3894_left_eye.jpg
P26	Recording29	case_1	Middle right	110291055	1750.0	547.0	3895.jpg	3895_right_eye.jpg	3895_left_eye.jpg
P26	Recording29	case_1	Bottom left	111844128	148.0	914.0	3896.jpg	3896_right_eye.jpg	3896_left_eye.jpg
P26	Recording29	case_1	Bottom left	114077097	148.0	914.0	3897.jpg	3897_right_eye.jpg	3897_left_eye.jpg
P26	Recording29	case_1	Top left	115913575	158.0	83.0	3898.jpg	3898_right_eye.jpg	3898_left_eye.jpg
P26	Recording29	case_1	Top center	117369868	955.0	73.0	3899.jpg	3899_right_eye.jpg	3899_left_eye.jpg
P26	Recording29	case_1	Middle left	118773107	156.0	541.0	3900.jpg	3900_right_eye.jpg	3900_left_eye.jpg
P26	Recording29	case_1	Bottom center	120292852	954.0	929.0	3901.jpg	3901_right_eye.jpg	3901_left_eye.jpg
P26	Recording29	case_1	Top right	121675853	1759.0	85.0	3902.jpg	3902_right_eye.jpg	3902_left_eye.jpg
P26	Recording29	case_1	Middle right	123099066	1742.0	553.0	3903.jpg	3903_right_eye.jpg	3903_left_eye.jpg
P26	Recording29	case_1	Middle center	124605491	961.0	552.0	3904.jpg	3904_right_eye.jpg	3904_left_eye.jpg
P26	Recording29	case_1	Bottom right	125971938	1752.0	911.0	3905.jpg	3905_right_eye.jpg	3905_left_eye.jpg
P26	Recording29	case_1	Top left	127378364	162.0	76.0	3906.jpg	3906_right_eye.jpg	3906_left_eye.jpg
P26	Recording29	case_1	Top center	128834693	966.0	73.0	3907.jpg	3907_right_eye.jpg	3907_left_eye.jpg
P26	Recording29	case_1	Bottom center	130227905	957.0	924.0	3908.jpg	3908_right_eye.jpg	3908_left_eye.jpg
P26	Recording29	case_1	Middle right	131594354	1748.0	545.0	3909.jpg	3909_right_eye.jpg	3909_left_eye.jpg
P26	Recording29	case_1	Middle left	133020776	163.0	543.0	3910.jpg	3910_right_eye.jpg	3910_left_eye.jpg
P26	Recording29	case_1	Bottom right	134563738	1752.0	901.0	3911.jpg	3911_right_eye.jpg	3911_left_eye.jpg
P26	Recording29	case_1	Top right	135826975	1765.0	81.0	3912.jpg	3912_right_eye.jpg	3912_left_eye.jpg
P26	Recording29	case_1	Bottom left	137276651	144.0	906.0	3913.jpg	3913_right_eye.jpg	3913_left_eye.jpg
P26	Recording29	case_1	Middle center	138723067	968.0	568.0	3914.jpg	3914_right_eye.jpg	3914_left_eye.jpg
P26	Recording29	case_2	Middle left	163275811	153.0	564.0	3915.jpg	3915_right_eye.jpg	3915_left_eye.jpg
P26	Recording29	case_2	Top right	164837644			3916.jpg	3916_right_eye.jpg	3916_left_eye.jpg
P26	Recording29	case_2	Top left	166465202	143.0	99.0	3917.jpg	3917_right_eye.jpg	3917_left_eye.jpg
P26	Recording29	case_2	Top center	168081714	958.0	89.0	3918.jpg	3918_right_eye.jpg	3918_left_eye.jpg
P26	Recording29	case_2	Middle right	169737984	1765.0	530.0	3919.jpg	3919_right_eye.jpg	3919_left_eye.jpg
P26	Recording29	case_2	Bottom left	171457728	163.0	889.0	3920.jpg	3920_right_eye.jpg	3920_left_eye.jpg
P26	Recording29	case_2	Middle center	172973784			3921.jpg	3921_right_eye.jpg	3921_left_eye.jpg
P26	Recording29	case_2	Bottom right	174220695	1770.0	919.0	3922.jpg	3922_right_eye.jpg	3922_left_eye.jpg
P26	Recording29	case_2	Bottom center	175563686	951.0	939.0	3923.jpg	3923_right_eye.jpg	3923_left_eye.jpg
P26	Recording29	case_2	Bottom left	177026889	177.0	930.0	3924.jpg	3924_right_eye.jpg	3924_left_eye.jpg
P26	Recording29	case_2	Top right	178476525	1773.0	78.0	3925.jpg	3925_right_eye.jpg	3925_left_eye.jpg
P26	Recording29	case_2	Top left	180061585			3926.jpg	3926_right_eye.jpg	3926_left_eye.jpg
P26	Recording29	case_2	Top center	181312854	978.0	52.0	3927.jpg	3927_right_eye.jpg	3927_left_eye.jpg
P26	Recording29	case_2	Bottom right	182572643	1771.0	922.0	3928.jpg	3928_right_eye.jpg	3928_left_eye.jpg
P26	Recording29	case_2	Middle left	183973847			3929.jpg	3929_right_eye.jpg	3929_left_eye.jpg
P26	Recording29	case_2	Middle right	185138877	1783.0	495.0	3930.jpg	3930_right_eye.jpg	3930_left_eye.jpg
P26	Recording29	case_2	Middle center	186509702			3931.jpg	3931_right_eye.jpg	3931_left_eye.jpg
P26	Recording29	case_2	Bottom center	187538485	958.0	948.0	3932.jpg	3932_right_eye.jpg	3932_left_eye.jpg
P26	Recording29	case_2	Bottom left	188938253	169.0	931.0	3933.jpg	3933_right_eye.jpg	3933_left_eye.jpg
P26	Recording29	case_2	Bottom right	190301356	1767.0	929.0	3934.jpg	3934_right_eye.jpg	3934_left_eye.jpg
P26	Recording29	case_2	Bottom center	191644473	958.0	941.0	3935.jpg	3935_right_eye.jpg	3935_left_eye.jpg
P26	Recording29	case_2	Top left	193010912	165.0	-22.0	3936.jpg	3936_right_eye.jpg	3936_left_eye.jpg
P26	Recording29	case_2	Middle left	194453863			3937.jpg	3937_right_eye.jpg	3937_left_eye.jpg
P26	Recording29	case_2	Top center	195680363	973.0	31.0	3938.jpg	3938_right_eye.jpg	3938_left_eye.jpg
P26	Recording29	case_2	Middle right	197016909	1770.0	482.0	3939.jpg	3939_right_eye.jpg	3939_left_eye.jpg
P26	Recording29	case_2	Middle center	198323370	952.0	572.0	3940.jpg	3940_right_eye.jpg	3940_left_eye.jpg
P26	Recording29	case_2	Top right	199556505	1781.0	62.0	3941.jpg	3941_right_eye.jpg	3941_left_eye.jpg
P26	Recording29	case_3	Bottom left	247235409	138.0	926.0	3942.jpg	3942_right_eye.jpg	3942_left_eye.jpg
P26	Recording29	case_3	Top left	248651844	148.0	70.0	3943.jpg	3943_right_eye.jpg	3943_left_eye.jpg
P26	Recording29	case_3	Middle right	250058273	1748.0	546.0	3944.jpg	3944_right_eye.jpg	3944_left_eye.jpg
P26	Recording29	case_3	Middle center	251388060	950.0	555.0	3945.jpg	3945_right_eye.jpg	3945_left_eye.jpg
P26	Recording29	case_3	Bottom right	252797839	1733.0	916.0	3946.jpg	3946_right_eye.jpg	3946_left_eye.jpg
P26	Recording29	case_3	Middle left	254124285	147.0	540.0	3947.jpg	3947_right_eye.jpg	3947_left_eye.jpg
P26	Recording29	case_3	Bottom center	255410735	947.0	924.0	3948.jpg	3948_right_eye.jpg	3948_left_eye.jpg
P26	Recording29	case_3	Top center	256700413	968.0	53.0	3949.jpg	3949_right_eye.jpg	3949_left_eye.jpg
P26	Recording29	case_3	Top right	258076967	1766.0	70.0	3950.jpg	3950_right_eye.jpg	3950_left_eye.jpg
P26	Recording29	case_3	Middle left	259346622	157.0	528.0	3951.jpg	3951_right_eye.jpg	3951_left_eye.jpg
P26	Recording29	case_3	Bottom left	260706433	151.0	909.0	3952.jpg	3952_right_eye.jpg	3952_left_eye.jpg
P26	Recording29	case_3	Top right	262082969	1759.0	81.0	3953.jpg	3953_right_eye.jpg	3953_left_eye.jpg
P26	Recording29	case_3	Middle center	263356108	956.0	553.0	3954.jpg	3954_right_eye.jpg	3954_left_eye.jpg
P26	Recording29	case_3	Top left	264595904	158.0	67.0	3955.jpg	3955_right_eye.jpg	3955_left_eye.jpg
P26	Recording29	case_3	Bottom right	265915690	1741.0	916.0	3956.jpg	3956_right_eye.jpg	3956_left_eye.jpg
P26	Recording29	case_3	Top center	267172029	953.0	65.0	3957.jpg	3957_right_eye.jpg	3957_left_eye.jpg
P26	Recording29	case_3	Middle right	268451853	1735.0	546.0	3958.jpg	3958_right_eye.jpg	3958_left_eye.jpg
P26	Recording29	case_3	Bottom center	269828383	947.0	932.0	3959.jpg	3959_right_eye.jpg	3959_left_eye.jpg
P26	Recording29	case_3	Top left	271074856	164.0	86.0	3960.jpg	3960_right_eye.jpg	3960_left_eye.jpg
P26	Recording29	case_3	Top right	272491171	1760.0	86.0	3961.jpg	3961_right_eye.jpg	3961_left_eye.jpg
P26	Recording29	case_3	Middle center	273764283	958.0	564.0	3962.jpg	3962_right_eye.jpg	3962_left_eye.jpg
P26	Recording29	case_3	Bottom right	275004092	1730.0	910.0	3963.jpg	3963_right_eye.jpg	3963_left_eye.jpg
P26	Recording29	case_3	Bottom center	276210561	946.0	939.0	3964.jpg	3964_right_eye.jpg	3964_left_eye.jpg
P26	Recording29	case_3	Top center	277650310	968.0	77.0	3965.jpg	3965_right_eye.jpg	3965_left_eye.jpg
P26	Recording29	case_3	Middle right	278900214	1742.0	555.0	3966.jpg	3966_right_eye.jpg	3966_left_eye.jpg
P26	Recording29	case_3	Middle left	280156582	154.0	539.0	3967.jpg	3967_right_eye.jpg	3967_left_eye.jpg
P26	Recording29	case_3	Bottom left	281443133	138.0	884.0	3968.jpg	3968_right_eye.jpg	3968_left_eye.jpg
P26	Recording29	case_4	Top right	314474410	1758.0	112.0	3969.jpg	3969_right_eye.jpg	3969_left_eye.jpg
P26	Recording29	case_4	Top center	315900852	956.0	65.0	3970.jpg	3970_right_eye.jpg	3970_left_eye.jpg
P26	Recording29	case_4	Middle left	317170525	149.0	544.0	3971.jpg	3971_right_eye.jpg	3971_left_eye.jpg
P26	Recording29	case_4	Bottom center	318507092	948.0	935.0	3972.jpg	3972_right_eye.jpg	3972_left_eye.jpg
P26	Recording29	case_4	Middle center	319946867	961.0	544.0	3973.jpg	3973_right_eye.jpg	3973_left_eye.jpg
P26	Recording29	case_4	Middle right	321213218	1745.0	553.0	3974.jpg	3974_right_eye.jpg	3974_left_eye.jpg
P26	Recording29	case_4	Top left	322706301	160.0	74.0	3975.jpg	3975_right_eye.jpg	3975_left_eye.jpg
P26	Recording29	case_4	Bottom right	324276145	1743.0	916.0	3976.jpg	3976_right_eye.jpg	3976_left_eye.jpg
P26	Recording29	case_4	Bottom left	325682586	137.0	905.0	3977.jpg	3977_right_eye.jpg	3977_left_eye.jpg
P26	Recording29	case_4	Middle center	327178884	961.0	538.0	3978.jpg	3978_right_eye.jpg	3978_left_eye.jpg
P26	Recording29	case_4	Top left	328602108	158.0	76.0	3979.jpg	3979_right_eye.jpg	3979_left_eye.jpg
P26	Recording29	case_4	Middle right	330534994	556.0	302.0	3980.jpg	3980_right_eye.jpg	3980_left_eye.jpg
P26	Recording29	case_4	Bottom right	332074765	1742.0	916.0	3981.jpg	3981_right_eye.jpg	3981_left_eye.jpg
P26	Recording29	case_4	Middle left	333554518	150.0	542.0	3982.jpg	3982_right_eye.jpg	3982_left_eye.jpg
P26	Recording29	case_4	Bottom center	334931079	948.0	939.0	3983.jpg	3983_right_eye.jpg	3983_left_eye.jpg
P26	Recording29	case_4	Bottom left	336290873	153.0	902.0	3984.jpg	3984_right_eye.jpg	3984_left_eye.jpg
P26	Recording29	case_4	Top center	337633865	965.0	86.0	3985.jpg	3985_right_eye.jpg	3985_left_eye.jpg
P26	Recording29	case_4	Top right	338957089	1764.0	102.0	3986.jpg	3986_right_eye.jpg	3986_left_eye.jpg
P26	Recording29	case_4	Middle center	340243538	971.0	558.0	3987.jpg	3987_right_eye.jpg	3987_left_eye.jpg
P26	Recording29	case_4	Top center	341609981	969.0	85.0	3988.jpg	3988_right_eye.jpg	3988_left_eye.jpg
P26	Recording29	case_4	Bottom left	342963093	152.0	918.0	3989.jpg	3989_right_eye.jpg	3989_left_eye.jpg
P26	Recording29	case_4	Middle right	344299525	1746.0	542.0	3990.jpg	3990_right_eye.jpg	3990_left_eye.jpg
P26	Recording29	case_4	Top left	345585988	166.0	86.0	3991.jpg	3991_right_eye.jpg	3991_left_eye.jpg
P26	Recording29	case_4	Middle left	346915758	159.0	552.0	3992.jpg	3992_right_eye.jpg	3992_left_eye.jpg
P26	Recording29	case_4	Bottom center	348235553	953.0	942.0	3993.jpg	3993_right_eye.jpg	3993_left_eye.jpg
P26	Recording29	case_4	Top right	349708643	1767.0	87.0	3994.jpg	3994_right_eye.jpg	3994_left_eye.jpg
P26	Recording29	case_4	Bottom right	351098414	1741.0	919.0	3995.jpg	3995_right_eye.jpg	3995_left_eye.jpg
P26	Recording29	case_5	Top right	391571779	1774.0	97.0	3996.jpg	3996_right_eye.jpg	3996_left_eye.jpg
P26	Recording29	case_5	Top center	392874792	955.0	54.0	3997.jpg	3997_right_eye.jpg	3997_left_eye.jpg
P26	Recording29	case_5	Middle left	394811247	145.0	532.0	3998.jpg	3998_right_eye.jpg	3998_left_eye.jpg
P26	Recording29	case_5	Middle right	396157712	1741.0	546.0	3999.jpg	3999_right_eye.jpg	3999_left_eye.jpg
P26	Recording29	case_5	Bottom right	397364154	1720.0	924.0	4000.jpg	4000_right_eye.jpg	4000_left_eye.jpg
P26	Recording29	case_5	Middle center	398700601	949.0	565.0	4001.jpg	4001_right_eye.jpg	4001_left_eye.jpg
P26	Recording29	case_5	Bottom center	399963723	942.0	941.0	4002.jpg	4002_right_eye.jpg	4002_left_eye.jpg
P26	Recording29	case_5	Bottom left	401276858	150.0	911.0	4003.jpg	4003_right_eye.jpg	4003_left_eye.jpg
P26	Recording29	case_5	Top left	403409818	130.0	103.0	4004.jpg	4004_right_eye.jpg	4004_left_eye.jpg
P26	Recording29	case_5	Top right	405052893	1759.0	87.0	4005.jpg	4005_right_eye.jpg	4005_left_eye.jpg
P26	Recording29	case_5	Bottom right	406505978	1746.0	908.0	4006.jpg	4006_right_eye.jpg	4006_left_eye.jpg
P26	Recording29	case_5	Middle right	407825765	1749.0	552.0	4007.jpg	4007_right_eye.jpg	4007_left_eye.jpg
P26	Recording29	case_5	Middle center	409075458	958.0	570.0	4008.jpg	4008_right_eye.jpg	4008_left_eye.jpg
P26	Recording29	case_5	Middle left	410418668	138.0	541.0	4009.jpg	4009_right_eye.jpg	4009_left_eye.jpg
P26	Recording29	case_5	Bottom left	411618483	147.0	923.0	4010.jpg	4010_right_eye.jpg	4010_left_eye.jpg
P26	Recording29	case_5	Top center	412858285	974.0	76.0	4011.jpg	4011_right_eye.jpg	4011_left_eye.jpg
P26	Recording29	case_5	Top left	414178059	143.0	83.0	4012.jpg	4012_right_eye.jpg	4012_left_eye.jpg
P26	Recording29	case_5	Bottom center	415467748	949.0	933.0	4013.jpg	4013_right_eye.jpg	4013_left_eye.jpg
P26	Recording29	case_5	Top right	416817632	1773.0	90.0	4014.jpg	4014_right_eye.jpg	4014_left_eye.jpg
P26	Recording29	case_5	Middle center	418767203	969.0	562.0	4015.jpg	4015_right_eye.jpg	4015_left_eye.jpg
P26	Recording29	case_5	Bottom right	419957117	1744.0	916.0	4016.jpg	4016_right_eye.jpg	4016_left_eye.jpg
P26	Recording29	case_5	Middle left	421420211	140.0	539.0	4017.jpg	4017_right_eye.jpg	4017_left_eye.jpg
P26	Recording29	case_5	Bottom center	422649904	950.0	931.0	4018.jpg	4018_right_eye.jpg	4018_left_eye.jpg
P26	Recording29	case_5	Top left	423946457	148.0	84.0	4019.jpg	4019_right_eye.jpg	4019_left_eye.jpg
P26	Recording29	case_5	Bottom left	425226259	138.0	917.0	4020.jpg	4020_right_eye.jpg	4020_left_eye.jpg
P26	Recording29	case_5	Top center	426426049	966.0	61.0	4021.jpg	4021_right_eye.jpg	4021_left_eye.jpg
P26	Recording29	case_5	Middle right	427612522	1745.0	549.0	4022.jpg	4022_right_eye.jpg	4022_left_eye.jpg
P26	Recording29	case_6	Top right	441876874	1745.0	113.0	4023.jpg	4023_right_eye.jpg	4023_left_eye.jpg
P26	Recording29	case_6	Bottom right	443163337	1735.0	907.0	4024.jpg	4024_right_eye.jpg	4024_left_eye.jpg
P26	Recording29	case_6	Bottom center	444329804	950.0	935.0	4025.jpg	4025_right_eye.jpg	4025_left_eye.jpg
